login_id,customer_id,course_id,login_date,login_duration
L0000665,U0012,C013,2024-09-24,90
L0000666,U0012,C013,2024-09-26,90
L0000667,U0012,C013,2024-09-29,119
L0000668,U0012,C013,2024-10-27,28
L0000669,U0012,C013,2024-11-04,88
L0000670,U0012,C013,2024-11-15,20
L0000671,U0012,C013,2024-11-27,54
L0000672,U0012,C013,2024-12-04,95
L0000673,U0012,C013,2024-12-14,87
L0000674,U0012,C013,2024-12-17,52
L0000675,U0012,C013,2024-12-23,40
L0000676,U0012,C013,2024-12-24,108
L0000677,U0012,C004,2024-10-17,55
L0000678,U0012,C004,2024-10-19,115
L0000679,U0012,C004,2024-10-19,61
L0000680,U0012,C004,2024-10-21,25
L0000681,U0012,C004,2024-10-27,27
L0000682,U0012,C004,2024-11-04,80
L0000683,U0012,C004,2024-11-04,72
L0000684,U0012,C004,2024-11-08,32
L0000685,U0012,C004,2024-11-12,83
L0000686,U0012,C004,2024-11-24,107
L0000687,U0012,C004,2024-12-09,73
L0000688,U0012,C004,2024-12-14,55
L0000689,U0012,C004,2024-12-15,42
L0000690,U0012,C004,2024-12-19,25
L0000691,U0012,C004,2024-12-22,111
L0000692,U0012,C004,2024-12-26,51
L0000693,U0013,C001,2023-04-13,22
L0000694,U0013,C001,2023-04-22,21
L0000695,U0013,C001,2023-04-22,13
L0000696,U0013,C001,2023-05-17,10
L0000697,U0013,C001,2023-06-26,20
L0000698,U0013,C001,2023-07-01,15
L0000699,U0013,C001,2023-07-03,13
L0000700,U0013,C001,2023-07-15,5
L0000701,U0013,C001,2023-08-01,6
L0000702,U0013,C003,2023-06-17,21
L0000703,U0013,C003,2023-07-27,22
L0000704,U0013,C003,2023-08-26,22
L0000705,U0013,C003,2023-09-05,19
L0000706,U0013,C003,2023-09-19,13
L0000707,U0013,C003,2023-10-04,14
L0000708,U0013,C003,2023-10-10,10
L0000709,U0014,C012,2023-12-30,7
L0000710,U0014,C012,2024-01-28,18
L0000711,U0014,C012,2024-02-13,10
L0000712,U0014,C012,2024-02-25,22
L0000713,U0014,C012,2024-04-02,18
L0000714,U0015,C004,2023-02-08,37
L0000715,U0015,C004,2023-02-18,107
L0000716,U0015,C004,2023-03-14,70
L0000717,U0015,C004,2023-03-20,90
L0000718,U0015,C004,2023-03-29,104
L0000719,U0015,C004,2023-04-01,107
L0000720,U0015,C004,2023-04-17,66
L0000721,U0015,C004,2023-04-27,23
L0000722,U0015,C004,2023-04-30,98
L0000723,U0015,C004,2023-05-01,71
L0000724,U0015,C004,2023-05-22,40
L0000725,U0015,C004,2023-05-28,77
L0000726,U0015,C004,2023-06-07,79
L0000727,U0015,C004,2023-06-28,38
L0000728,U0015,C004,2023-07-13,92
L0000729,U0015,C004,2023-07-21,49
L0000730,U0015,C003,2024-04-13,120
L0000731,U0015,C003,2024-04-16,109
L0000732,U0015,C003,2024-04-27,69
L0000733,U0015,C003,2024-04-28,69
L0000734,U0015,C003,2024-05-22,40
L0000735,U0015,C003,2024-06-02,73
L0000736,U0015,C003,2024-06-16,119
L0000737,U0015,C003,2024-06-16,27
L0000738,U0015,C003,2024-06-17,94
L0000739,U0015,C003,2024-06-21,69
L0000740,U0015,C003,2024-07-03,45
L0000741,U0015,C003,2024-07-03,29
L0000742,U0015,C003,2024-07-11,25
L0000743,U0015,C003,2024-07-12,66
L0000744,U0015,C003,2024-08-01,53
L0000745,U0015,C005,2024-10-20,44
L0000746,U0015,C005,2024-10-21,30
L0000747,U0015,C005,2024-11-01,81
L0000748,U0015,C005,2024-11-03,110
L0000749,U0015,C005,2024-11-23,43
L0000750,U0015,C005,2024-11-23,64
L0000751,U0015,C005,2024-12-14,43
L0000752,U0015,C005,2024-12-22,59
L0000753,U0015,C005,2024-12-28,47
L0000754,U0016,C005,2024-05-04,76
L0000755,U0016,C005,2024-05-09,38
L0000756,U0016,C005,2024-06-18,87
L0000757,U0016,C005,2024-07-09,95
L0000758,U0016,C005,2024-07-24,73
L0000759,U0016,C005,2024-08-08,24
L0000760,U0016,C005,2024-09-08,71
L0000761,U0016,C005,2024-09-15,99
L0000762,U0016,C005,2024-09-15,106
L0000763,U0016,C005,2024-09-16,102
L0000764,U0016,C005,2024-10-09,45
L0000765,U0016,C005,2024-10-18,73
L0000766,U0016,C005,2024-10-23,40
L0000767,U0016,C001,2024-05-28,64
L0000768,U0016,C001,2024-06-03,67
L0000769,U0016,C001,2024-06-06,52
L0000770,U0016,C001,2024-06-06,104
L0000771,U0016,C001,2024-06-08,60
L0000772,U0016,C001,2024-06-21,110
L0000773,U0016,C001,2024-07-05,33
L0000774,U0016,C001,2024-07-11,90
L0000775,U0016,C001,2024-07-19,29
L0000776,U0016,C001,2024-07-28,53
L0000777,U0016,C001,2024-08-12,72
L0000778,U0016,C001,2024-09-05,33
L0000779,U0016,C001,2024-09-06,54
L0000780,U0016,C001,2024-10-05,46
L0000781,U0016,C001,2024-11-04,100
L0000782,U0016,C007,2024-07-13,72
L0000783,U0016,C007,2024-07-29,84
L0000784,U0016,C007,2024-08-06,107
L0000785,U0016,C007,2024-08-17,21
L0000786,U0016,C007,2024-09-15,40
L0000787,U0016,C007,2024-09-19,47
L0000788,U0016,C007,2024-09-27,41
L0000789,U0016,C007,2024-10-12,22
L0000790,U0016,C007,2024-10-16,50
L0000791,U0016,C007,2024-11-07,47
L0000792,U0016,C007,2024-11-18,21
L0000793,U0016,C007,2024-11-23,65
L0000794,U0016,C007,2024-12-05,66
L0000795,U0016,C007,2024-12-05,106
L0000796,U0016,C014,2024-07-31,111
L0000797,U0016,C014,2024-08-05,40
L0000798,U0016,C014,2024-08-05,69
L0000799,U0016,C014,2024-08-07,83
L0000800,U0016,C014,2024-10-16,24
L0000801,U0016,C014,2024-10-19,38
L0000802,U0016,C014,2024-10-20,23
L0000803,U0016,C014,2024-10-22,109
L0000804,U0016,C014,2024-10-27,79
L0000805,U0016,C014,2024-11-08,34
L0000806,U0016,C014,2024-11-10,118
L0000807,U0016,C014,2024-12-04,113
L0000808,U0016,C014,2024-12-05,41
L0000809,U0016,C014,2024-12-16,104
L0000810,U0016,C014,2024-12-22,100
L0000811,U0016,C014,2024-12-27,103
L0000812,U0016,C008,2024-09-19,88
L0000813,U0016,C008,2024-09-21,53
L0000814,U0016,C008,2024-09-23,86
L0000815,U0016,C008,2024-10-04,42
L0000816,U0016,C008,2024-10-07,59
L0000817,U0016,C008,2024-10-08,65
L0000818,U0016,C008,2024-10-08,57
L0000819,U0016,C008,2024-10-21,70
L0000820,U0016,C008,2024-10-25,91
L0000821,U0016,C008,2024-10-29,35
L0000822,U0016,C008,2024-11-18,55
L0000823,U0016,C008,2024-11-27,58
L0000824,U0016,C008,2024-12-04,95
L0000825,U0016,C008,2024-12-06,107
L0000826,U0016,C008,2024-12-06,86
L0000827,U0016,C008,2024-12-26,57
L0000828,U0016,C002,2024-09-17,101
L0000829,U0016,C002,2024-10-03,51
L0000830,U0016,C002,2024-10-06,44
L0000831,U0016,C002,2024-10-23,28
L0000832,U0016,C002,2024-11-15,39
L0000833,U0016,C002,2024-11-17,71
L0000834,U0016,C002,2024-11-21,79
L0000835,U0016,C002,2024-12-09,114
L0000836,U0016,C002,2024-12-30,90
L0000837,U0016,C012,2024-10-07,106
L0000838,U0016,C012,2024-10-17,120
L0000839,U0016,C012,2024-10-22,41
L0000840,U0016,C012,2024-10-30,114
L0000841,U0016,C012,2024-11-02,97
L0000842,U0016,C012,2024-11-14,35
L0000843,U0016,C012,2024-11-17,37
L0000844,U0016,C012,2024-11-26,48
L0000845,U0016,C012,2024-11-28,26
L0000846,U0016,C012,2024-12-01,79
L0000847,U0016,C012,2024-12-07,27
L0000848,U0016,C012,2024-12-13,105
L0000849,U0016,C012,2024-12-17,29
L0000850,U0016,C012,2024-12-21,70
L0000851,U0016,C012,2024-12-24,49
L0000852,U0017,C002,2023-08-04,40
L0000853,U0017,C002,2023-09-16,75
L0000854,U0017,C002,2023-10-01,36
L0000855,U0017,C002,2023-10-06,44
L0000856,U0017,C002,2023-10-20,81
L0000857,U0017,C002,2023-10-25,86
L0000858,U0017,C002,2023-11-15,100
L0000859,U0017,C002,2023-12-24,75
L0000860,U0017,C002,2024-01-14,96
L0000861,U0017,C002,2024-01-19,78
L0000862,U0017,C003,2023-09-09,76
L0000863,U0017,C003,2023-10-05,52
L0000864,U0017,C003,2023-10-18,73
L0000865,U0017,C003,2023-11-08,71
L0000866,U0017,C003,2023-11-12,49
L0000867,U0017,C003,2023-11-16,109
L0000868,U0017,C003,2023-11-27,32
L0000869,U0017,C003,2023-12-03,52
L0000870,U0017,C003,2023-12-04,119
L0000871,U0017,C003,2023-12-20,28
L0000872,U0017,C003,2024-01-09,67
L0000873,U0017,C003,2024-01-13,78
L0000874,U0017,C003,2024-01-16,68
L0000875,U0017,C003,2024-01-26,68
L0000876,U0017,C006,2024-01-19,85
L0000877,U0017,C006,2024-02-22,60
L0000878,U0017,C006,2024-02-29,78
L0000879,U0017,C006,2024-04-01,94
L0000880,U0017,C006,2024-04-22,54
L0000881,U0017,C006,2024-05-04,83
L0000882,U0017,C006,2024-05-15,68
L0000883,U0017,C006,2024-05-21,69
L0000884,U0017,C006,2024-06-02,85
L0000885,U0017,C006,2024-06-04,69
L0000886,U0017,C006,2024-06-10,78
L0000887,U0017,C006,2024-07-10,86
L0000888,U0017,C009,2024-03-06,37
L0000889,U0017,C009,2024-03-08,95
L0000890,U0017,C009,2024-04-24,29
L0000891,U0017,C009,2024-04-24,53
L0000892,U0017,C009,2024-04-24,106
L0000893,U0017,C009,2024-04-28,86
L0000894,U0017,C009,2024-05-26,93
L0000895,U0017,C009,2024-05-30,102
L0000896,U0017,C009,2024-06-04,56
L0000897,U0017,C009,2024-06-14,113
L0000898,U0017,C009,2024-06-16,113
L0000899,U0017,C009,2024-07-18,68
L0000900,U0017,C009,2024-08-08,84
L0000901,U0017,C009,2024-08-15,52
L0000902,U0017,C008,2024-07-30,28
L0000903,U0017,C008,2024-08-15,108
L0000904,U0017,C008,2024-08-16,60
L0000905,U0017,C008,2024-08-17,84
L0000906,U0017,C008,2024-09-26,59
L0000907,U0017,C008,2024-09-29,40
L0000908,U0017,C008,2024-10-11,25
L0000909,U0017,C008,2024-10-15,22
L0000910,U0017,C008,2024-10-17,88
L0000911,U0017,C008,2024-10-19,41
L0000912,U0017,C008,2024-10-23,59
L0000913,U0017,C008,2024-10-24,79
L0000914,U0017,C008,2024-11-16,71
L0000915,U0017,C008,2024-11-30,47
L0000916,U0017,C010,2024-10-25,43
L0000917,U0017,C010,2024-10-31,113
L0000918,U0017,C010,2024-11-05,59
L0000919,U0017,C010,2024-11-11,104
L0000920,U0017,C010,2024-11-11,34
L0000921,U0017,C010,2024-11-15,54
L0000922,U0017,C010,2024-11-19,100
L0000923,U0017,C010,2024-11-29,91
L0000924,U0017,C010,2024-12-03,92
L0000925,U0017,C010,2024-12-10,41
L0000926,U0017,C010,2024-12-13,75
L0000927,U0017,C010,2024-12-18,35
L0000928,U0017,C010,2024-12-21,92
L0000929,U0017,C010,2024-12-27,40
L0000930,U0017,C010,2024-12-30,32
L0000931,U0018,C014,2024-07-14,97
L0000932,U0018,C014,2024-08-24,63
L0000933,U0018,C014,2024-09-09,134
L0000934,U0018,C014,2024-09-14,118
L0000935,U0018,C014,2024-09-16,77
L0000936,U0018,C014,2024-09-19,129
L0000937,U0018,C014,2024-10-01,63
L0000938,U0018,C014,2024-10-16,100
L0000939,U0018,C014,2024-10-22,92
L0000940,U0018,C014,2024-10-30,45
L0000941,U0018,C014,2024-10-31,114
L0000942,U0018,C014,2024-11-05,72
L0000943,U0018,C014,2024-12-02,117
L0000944,U0018,C014,2024-12-08,133
L0000945,U0018,C014,2024-12-12,50
L0000946,U0018,C002,2024-07-15,83
L0000947,U0018,C002,2024-08-02,129
L0000948,U0018,C002,2024-08-07,70
L0000949,U0018,C002,2024-09-03,129
L0000950,U0018,C002,2024-09-09,107
L0000951,U0018,C002,2024-09-20,82
L0000952,U0018,C002,2024-09-21,45
L0000953,U0018,C002,2024-10-27,60
L0000954,U0018,C002,2024-11-02,74
L0000955,U0018,C002,2024-12-19,65
L0000956,U0018,C002,2024-12-23,74
L0000957,U0018,C001,2024-07-22,38
L0000958,U0018,C001,2024-07-23,99
L0000959,U0018,C001,2024-08-04,118
L0000960,U0018,C001,2024-08-12,138
L0000961,U0018,C001,2024-08-23,107
L0000962,U0018,C001,2024-09-05,119
L0000963,U0018,C001,2024-09-22,138
L0000964,U0018,C001,2024-09-22,127
L0000965,U0018,C001,2024-10-16,67
L0000966,U0018,C001,2024-10-18,52
L0000967,U0018,C001,2024-10-23,40
L0000968,U0018,C001,2024-10-27,148
L0000969,U0018,C001,2024-11-07,57
L0000970,U0018,C001,2024-11-16,127
L0000971,U0018,C001,2024-11-28,126
L0000972,U0018,C001,2024-12-06,144
L0000973,U0018,C001,2024-12-10,139
L0000974,U0018,C004,2024-10-03,149
L0000975,U0018,C004,2024-10-06,90
L0000976,U0018,C004,2024-10-10,146
L0000977,U0018,C004,2024-10-14,62
L0000978,U0018,C004,2024-10-20,141
L0000979,U0018,C004,2024-10-25,105
L0000980,U0018,C004,2024-11-01,134
L0000981,U0018,C004,2024-11-23,69
L0000982,U0018,C004,2024-11-24,32
L0000983,U0018,C004,2024-11-25,87
L0000984,U0018,C004,2024-11-26,121
L0000985,U0018,C004,2024-12-02,113
L0000986,U0018,C004,2024-12-21,61
L0000987,U0018,C009,2024-09-15,92
L0000988,U0018,C009,2024-09-16,76
L0000989,U0018,C009,2024-09-17,111
L0000990,U0018,C009,2024-09-19,56
L0000991,U0018,C009,2024-10-20,123
L0000992,U0018,C009,2024-11-07,142
L0000993,U0018,C009,2024-11-13,150
L0000994,U0018,C009,2024-11-17,101
L0000995,U0018,C009,2024-12-01,73
L0000996,U0018,C009,2024-12-02,55
L0000997,U0018,C009,2024-12-02,93
L0000998,U0018,C009,2024-12-03,141
L0000999,U0018,C009,2024-12-09,139
L0001000,U0018,C009,2024-12-25,85
L0001001,U0018,C009,2024-12-28,82
L0001002,U0018,C013,2024-10-20,108
L0001003,U0018,C013,2024-10-21,146
L0001004,U0018,C013,2024-10-22,33
L0001005,U0018,C013,2024-10-30,105
L0001006,U0018,C013,2024-11-07,136
L0001007,U0018,C013,2024-11-07,61
L0001008,U0018,C013,2024-11-11,39
L0001009,U0018,C013,2024-11-28,95
L0001010,U0018,C013,2024-12-04,46
L0001011,U0018,C013,2024-12-16,92
L0001012,U0018,C013,2024-12-19,110
L0001013,U0018,C013,2024-12-20,118
L0001014,U0018,C013,2024-12-21,119
L0001015,U0018,C013,2024-12-28,67
L0001016,U0018,C012,2024-10-11,68
L0001017,U0018,C012,2024-10-17,39
L0001018,U0018,C012,2024-10-22,59
L0001019,U0018,C012,2024-10-25,123
L0001020,U0018,C012,2024-10-28,85
L0001021,U0018,C012,2024-11-04,128
L0001022,U0018,C012,2024-11-07,92
L0001023,U0018,C012,2024-11-09,89
L0001024,U0018,C012,2024-11-11,101
L0001025,U0018,C012,2024-11-15,130
L0001026,U0018,C012,2024-11-19,40
L0001027,U0018,C012,2024-11-23,101
L0001028,U0018,C012,2024-12-02,109
L0001029,U0018,C012,2024-12-16,117
L0001030,U0018,C012,2024-12-17,71
L0001031,U0018,C012,2024-12-23,50
L0001032,U0018,C012,2024-12-31,149
L0001033,U0018,C012,2024-12-31,149
L0001034,U0018,C012,2024-12-31,142
L0001035,U0018,C008,2024-10-28,32
L0001036,U0018,C008,2024-10-29,35
L0001037,U0018,C008,2024-10-31,111
L0001038,U0018,C008,2024-10-31,86
L0001039,U0018,C008,2024-11-07,32
L0001040,U0018,C008,2024-11-13,67
L0001041,U0018,C008,2024-11-16,79
L0001042,U0018,C008,2024-11-21,137
L0001043,U0018,C008,2024-11-27,65
L0001044,U0018,C008,2024-12-01,149
L0001045,U0018,C008,2024-12-05,61
L0001046,U0018,C008,2024-12-05,136
L0001047,U0018,C008,2024-12-15,119
L0001048,U0018,C008,2024-12-17,120
L0001049,U0018,C008,2024-12-18,31
L0001050,U0018,C008,2024-12-26,86
L0001051,U0018,C008,2024-12-28,70
L0001052,U0018,C008,2024-12-30,143
L0001053,U0018,C007,2024-11-20,47
L0001054,U0018,C007,2024-11-23,75
L0001055,U0018,C007,2024-11-24,68
L0001056,U0018,C007,2024-11-28,59
L0001057,U0018,C007,2024-12-12,120
L0001058,U0018,C007,2024-12-17,134
L0001059,U0018,C007,2024-12-22,120
L0001060,U0018,C007,2024-12-26,35
L0001061,U0018,C007,2024-12-27,140
L0001062,U0018,C007,2024-12-31,57
L0001063,U0018,C010,2024-11-23,126
L0001064,U0018,C010,2024-11-27,63
L0001065,U0018,C010,2024-11-30,75
L0001066,U0018,C010,2024-12-01,129
L0001067,U0018,C010,2024-12-06,138
L0001068,U0018,C010,2024-12-08,92
L0001069,U0018,C010,2024-12-13,82
L0001070,U0018,C010,2024-12-13,76
L0001071,U0018,C010,2024-12-15,38
L0001072,U0018,C010,2024-12-16,57
L0001073,U0018,C010,2024-12-16,56
L0001074,U0018,C010,2024-12-17,37
L0001075,U0018,C010,2024-12-17,41
L0001076,U0018,C010,2024-12-18,46
L0001077,U0018,C010,2024-12-23,105
L0001078,U0019,C013,2024-07-29,124
L0001079,U0019,C013,2024-08-03,48
L0001080,U0019,C013,2024-08-08,107
L0001081,U0019,C013,2024-08-10,79
L0001082,U0019,C013,2024-08-19,69
L0001083,U0019,C013,2024-10-08,146
L0001084,U0019,C013,2024-10-20,45
L0001085,U0019,C013,2024-11-26,125
L0001086,U0019,C013,2024-11-29,140
L0001087,U0019,C013,2024-12-03,139
L0001088,U0019,C007,2024-08-06,77
L0001089,U0019,C007,2024-08-18,58
L0001090,U0019,C007,2024-08-18,126
L0001091,U0019,C007,2024-08-24,130
L0001092,U0019,C007,2024-08-28,141
L0001093,U0019,C007,2024-08-30,136
L0001094,U0019,C007,2024-09-01,46
L0001095,U0019,C007,2024-09-05,68
L0001096,U0019,C007,2024-09-17,134
L0001097,U0019,C007,2024-09-23,72
L0001098,U0019,C007,2024-09-29,62
L0001099,U0019,C007,2024-11-16,57
L0001100,U0019,C007,2024-12-09,78
L0001101,U0019,C007,2024-12-15,145
L0001102,U0019,C003,2024-09-04,145
L0001103,U0019,C003,2024-09-07,123
L0001104,U0019,C003,2024-09-10,100
L0001105,U0019,C003,2024-09-27,59
L0001106,U0019,C003,2024-09-28,145
L0001107,U0019,C003,2024-09-29,72
L0001108,U0019,C003,2024-10-11,148
L0001109,U0019,C003,2024-10-18,147
L0001110,U0019,C003,2024-10-23,64
L0001111,U0019,C003,2024-10-26,58
L0001112,U0019,C003,2024-11-05,131
L0001113,U0019,C003,2024-12-08,48
L0001114,U0019,C003,2024-12-13,86
L0001115,U0019,C003,2024-12-15,55
L0001116,U0019,C003,2024-12-16,147
L0001117,U0019,C003,2024-12-19,129
L0001118,U0019,C003,2024-12-22,85
L0001119,U0019,C003,2024-12-24,127
L0001120,U0019,C004,2024-09-11,89
L0001121,U0019,C004,2024-09-14,83
L0001122,U0019,C004,2024-09-16,84
L0001123,U0019,C004,2024-09-30,108
L0001124,U0019,C004,2024-10-01,70
L0001125,U0019,C004,2024-10-26,146
L0001126,U0019,C004,2024-10-28,74
L0001127,U0019,C004,2024-10-30,52
L0001128,U0019,C004,2024-11-02,71
L0001129,U0019,C004,2024-11-03,102
L0001130,U0019,C004,2024-11-04,132
L0001131,U0019,C004,2024-11-09,40
L0001132,U0019,C004,2024-11-29,106
L0001133,U0019,C004,2024-12-10,111
L0001134,U0019,C004,2024-12-15,79
L0001135,U0019,C004,2024-12-17,133
L0001136,U0019,C004,2024-12-18,148
L0001137,U0019,C004,2024-12-22,48
L0001138,U0019,C004,2024-12-23,104
L0001139,U0019,C015,2024-09-12,146
L0001140,U0019,C015,2024-09-25,58
L0001141,U0019,C015,2024-10-12,118
L0001142,U0019,C015,2024-10-16,42
L0001143,U0019,C015,2024-10-18,108
L0001144,U0019,C015,2024-10-24,43
L0001145,U0019,C015,2024-10-27,89
L0001146,U0019,C015,2024-10-29,112
L0001147,U0019,C015,2024-11-02,134
L0001148,U0019,C015,2024-11-05,35
L0001149,U0019,C015,2024-11-21,109
L0001150,U0019,C015,2024-11-29,88
L0001151,U0019,C015,2024-12-13,106
L0001152,U0019,C015,2024-12-14,43
L0001153,U0019,C015,2024-12-15,40
L0001154,U0019,C015,2024-12-25,48
L0001155,U0019,C005,2024-10-01,51
L0001156,U0019,C005,2024-10-04,108
L0001157,U0019,C005,2024-10-06,70
L0001158,U0019,C005,2024-10-08,44
L0001159,U0019,C005,2024-10-24,79
L0001160,U0019,C005,2024-11-07,32
L0001161,U0019,C005,2024-11-13,65
L0001162,U0019,C005,2024-11-17,134
L0001163,U0019,C005,2024-11-22,75
L0001164,U0019,C005,2024-11-24,63
L0001165,U0019,C005,2024-12-02,92
L0001166,U0019,C005,2024-12-09,39
L0001167,U0019,C005,2024-12-19,75
L0001168,U0019,C005,2024-12-21,79
L0001169,U0019,C005,2024-12-25,90
L0001170,U0019,C008,2024-10-16,130
L0001171,U0019,C008,2024-10-21,101
L0001172,U0019,C008,2024-11-01,85
L0001173,U0019,C008,2024-11-14,85
L0001174,U0019,C008,2024-11-14,144
L0001175,U0019,C008,2024-11-23,93
L0001176,U0019,C008,2024-11-25,57
L0001177,U0019,C008,2024-12-03,136
L0001178,U0019,C008,2024-12-09,79
L0001179,U0019,C008,2024-12-25,41
L0001180,U0019,C008,2024-12-26,129
L0001181,U0019,C008,2024-12-31,43
L0001182,U0019,C001,2024-11-06,39
L0001183,U0019,C001,2024-11-07,53
L0001184,U0019,C001,2024-11-17,84
L0001185,U0019,C001,2024-11-25,63
L0001186,U0019,C001,2024-11-26,99
L0001187,U0019,C001,2024-12-02,35
L0001188,U0019,C001,2024-12-14,59
L0001189,U0019,C001,2024-12-24,60
L0001190,U0019,C001,2024-12-27,44
L0001191,U0019,C001,2024-12-27,112
L0001192,U0019,C001,2024-12-27,115
L0001193,U0019,C010,2024-11-07,132
L0001194,U0019,C010,2024-11-07,123
L0001195,U0019,C010,2024-11-08,123
L0001196,U0019,C010,2024-11-09,74
L0001197,U0019,C010,2024-11-18,146
L0001198,U0019,C010,2024-11-29,131
L0001199,U0019,C010,2024-12-01,68
L0001200,U0019,C010,2024-12-01,121
L0001201,U0019,C010,2024-12-03,82
L0001202,U0019,C010,2024-12-07,128
L0001203,U0019,C010,2024-12-09,71
L0001204,U0019,C010,2024-12-10,122
L0001205,U0019,C010,2024-12-16,129
L0001206,U0019,C010,2024-12-18,32
L0001207,U0019,C010,2024-12-18,30
L0001208,U0019,C010,2024-12-23,126
L0001209,U0019,C010,2024-12-29,44
L0001210,U0020,C003,2024-01-23,43
L0001211,U0020,C003,2024-02-15,20
L0001212,U0020,C003,2024-05-10,59
L0001213,U0020,C003,2024-06-30,16
L0001214,U0020,C013,2024-02-21,55
L0001215,U0020,C013,2024-02-29,39
L0001216,U0020,C013,2024-03-04,18
L0001217,U0020,C013,2024-03-18,30
L0001218,U0020,C013,2024-04-07,16
L0001219,U0020,C013,2024-04-11,60
L0001220,U0020,C013,2024-05-31,24
L0001221,U0020,C014,2024-02-25,36
L0001222,U0020,C014,2024-03-18,28
L0001223,U0020,C014,2024-04-06,57
L0001224,U0020,C014,2024-06-03,58
L0001225,U0020,C001,2024-03-26,19
L0001226,U0020,C001,2024-05-20,32
L0001227,U0020,C001,2024-06-14,41
L0001228,U0020,C001,2024-07-21,17
L0001229,U0021,C006,2023-10-29,116
L0001230,U0021,C006,2023-11-29,40
L0001231,U0021,C006,2023-12-06,64
L0001232,U0021,C006,2023-12-08,115
L0001233,U0021,C006,2023-12-16,109
L0001234,U0021,C006,2023-12-19,49
L0001235,U0021,C006,2023-12-31,30
L0001236,U0021,C006,2024-01-25,102
L0001237,U0021,C006,2024-01-26,70
L0001238,U0021,C006,2024-02-05,68
L0001239,U0021,C006,2024-02-23,49
L0001240,U0021,C006,2024-03-10,79
L0001241,U0021,C006,2024-03-19,32
L0001242,U0021,C006,2024-03-28,51
L0001243,U0021,C006,2024-04-02,26
L0001244,U0021,C006,2024-04-03,98
L0001245,U0021,C004,2023-10-21,67
L0001246,U0021,C004,2023-10-29,96
L0001247,U0021,C004,2023-11-08,31
L0001248,U0021,C004,2023-11-10,50
L0001249,U0021,C004,2023-11-11,55
L0001250,U0021,C004,2023-11-11,56
L0001251,U0021,C004,2023-11-22,36
L0001252,U0021,C004,2023-12-02,86
L0001253,U0021,C004,2023-12-13,101
L0001254,U0021,C004,2023-12-30,71
L0001255,U0021,C004,2024-01-22,26
L0001256,U0021,C004,2024-02-04,39
L0001257,U0021,C004,2024-02-05,24
L0001258,U0021,C004,2024-03-03,74
L0001259,U0021,C004,2024-03-26,22
L0001260,U0021,C007,2024-02-05,75
L0001261,U0021,C007,2024-03-11,39
L0001262,U0021,C007,2024-03-21,82
L0001263,U0021,C007,2024-03-28,44
L0001264,U0021,C007,2024-04-13,48
L0001265,U0021,C007,2024-04-29,106
L0001266,U0021,C007,2024-05-14,96
L0001267,U0021,C007,2024-06-03,39
L0001268,U0021,C007,2024-06-24,27
L0001269,U0021,C012,2024-02-15,82
L0001270,U0021,C012,2024-03-22,112
L0001271,U0021,C012,2024-04-02,86
L0001272,U0021,C012,2024-04-06,53
L0001273,U0021,C012,2024-04-15,39
L0001274,U0021,C012,2024-05-03,21
L0001275,U0021,C012,2024-05-28,104
L0001276,U0021,C012,2024-06-10,35
L0001277,U0021,C012,2024-07-10,79
L0001278,U0021,C012,2024-07-19,75
L0001279,U0021,C013,2024-09-29,21
L0001280,U0021,C013,2024-10-03,28
L0001281,U0021,C013,2024-10-09,56
L0001282,U0021,C013,2024-10-12,79
L0001283,U0021,C013,2024-11-09,74
L0001284,U0021,C013,2024-11-10,32
L0001285,U0021,C013,2024-11-10,64
L0001286,U0021,C013,2024-11-20,66
L0001287,U0021,C013,2024-11-25,70
L0001288,U0021,C013,2024-11-29,40
L0001289,U0021,C013,2024-12-04,107
L0001290,U0021,C013,2024-12-14,74
L0001291,U0021,C013,2024-12-16,29
L0001292,U0021,C013,2024-12-17,100
L0001293,U0021,C013,2024-12-26,98
L0001294,U0021,C013,2024-12-28,82
L0001295,U0022,C005,2024-02-21,33
L0001296,U0022,C005,2024-03-06,24
L0001297,U0022,C005,2024-03-15,19
L0001298,U0022,C005,2024-03-21,56
L0001299,U0022,C005,2024-03-24,56
L0001300,U0022,C005,2024-04-03,43
L0001301,U0022,C005,2024-04-06,22
L0001302,U0022,C005,2024-05-04,31
L0001303,U0022,C005,2024-05-12,59
L0001304,U0022,C005,2024-05-18,26
L0001305,U0022,C005,2024-06-13,36
L0001306,U0022,C005,2024-06-19,56
L0001307,U0022,C012,2024-02-02,43
L0001308,U0022,C012,2024-04-15,48
L0001309,U0022,C012,2024-05-07,28
L0001310,U0022,C012,2024-05-20,40
L0001311,U0022,C012,2024-06-27,31
