purchase_id,customer_id,course_id,purchase_date,amount_paid
P002792,U0544,C007,2024-04-21,19
P002793,U0544,C006,2024-05-22,49
P002794,U0544,C005,2024-07-11,49
P002795,U0544,C012,2024-07-31,49
P002796,U0544,C001,2024-09-12,99
P002797,U0544,C004,2024-10-23,99
P002798,U0544,C010,2024-11-17,49
P002799,U0544,C009,2024-11-18,39
P002800,U0545,C012,2023-05-29,49
P002801,U0545,C003,2023-06-20,79
P002802,U0545,C008,2023-07-04,29
P002803,U0545,C007,2023-07-12,19
P002804,U0545,C010,2023-10-14,49
P002805,U0545,C006,2024-02-07,49
P002806,U0545,C015,2024-06-17,89
P002807,U0545,C005,2024-07-11,49
P002808,U0546,C014,2024-03-28,79
P002809,U0546,C006,2024-05-01,49
P002810,U0546,C003,2024-07-02,79
P002811,U0547,C004,2023-10-14,99
P002812,U0548,C002,2023-06-10,89
P002813,U0548,C008,2023-12-11,29
P002814,U0548,C014,2023-12-24,79
P002815,U0548,C004,2023-12-28,99
P002816,U0548,C010,2024-04-05,49
P002817,U0548,C005,2024-10-17,49
P002818,U0549,C005,2024-02-07,49
P002819,U0549,C001,2024-02-27,99
P002820,U0549,C014,2024-08-23,79
P002821,U0549,C011,2024-08-28,79
P002822,U0549,C008,2024-09-23,29
P002823,U0549,C010,2024-11-09,49
P002824,U0550,C014,2023-04-18,79
P002825,U0550,C003,2024-04-17,79
P002826,U0551,C008,2023-11-23,29
P002827,U0551,C012,2024-01-10,49
P002828,U0551,C013,2024-02-13,69
P002829,U0551,C003,2024-03-18,79
P002830,U0551,C007,2024-04-07,19
P002831,U0551,C005,2024-06-17,49
P002832,U0551,C004,2024-08-22,99
P002833,U0551,C011,2024-10-05,79
P002834,U0552,C011,2023-05-21,79
P002835,U0552,C009,2024-05-01,39
P002836,U0552,C003,2024-12-15,79
P002837,U0553,C008,2024-06-15,29
P002838,U0553,C003,2024-07-16,79
P002839,U0553,C012,2024-08-27,49
P002840,U0553,C015,2024-09-27,89
P002841,U0554,C002,2023-10-05,89
P002842,U0555,C002,2023-01-16,89
P002843,U0555,C015,2024-12-04,89
P002844,U0556,C008,2024-04-04,29
P002845,U0556,C003,2024-04-24,79
P002846,U0556,C009,2024-05-25,39
P002847,U0556,C005,2024-06-12,49
P002848,U0556,C012,2024-06-16,49
P002849,U0556,C011,2024-07-13,79
P002850,U0556,C002,2024-09-11,89
P002851,U0556,C015,2024-11-21,89
P002852,U0556,C006,2024-12-22,49
P002853,U0557,C009,2023-06-17,39
P002854,U0557,C008,2023-07-17,29
P002855,U0557,C007,2023-07-25,19
P002856,U0557,C011,2024-05-09,79
P002857,U0557,C005,2024-05-21,49
P002858,U0557,C004,2024-08-01,99
P002859,U0557,C015,2024-09-05,89
P002860,U0558,C014,2023-07-04,79
P002861,U0558,C007,2023-09-24,19
P002862,U0558,C002,2024-03-03,89
P002863,U0558,C004,2024-03-16,99
P002864,U0558,C008,2024-06-09,29
P002865,U0558,C006,2024-08-12,49
P002866,U0558,C013,2024-09-14,69
P002867,U0558,C005,2024-10-03,49
P002868,U0559,C002,2023-05-10,89
P002869,U0559,C005,2023-11-28,49
P002870,U0560,C014,2023-10-03,79
P002871,U0560,C010,2023-10-28,49
P002872,U0560,C007,2023-11-21,19
P002873,U0560,C005,2023-11-22,49
P002874,U0560,C013,2023-11-25,69
P002875,U0560,C008,2024-01-10,29
P002876,U0560,C009,2024-06-20,39
P002877,U0560,C001,2024-08-05,99
P002878,U0561,C013,2022-08-29,69
P002879,U0561,C002,2023-03-05,89
P002880,U0561,C014,2023-06-06,79
P002881,U0561,C009,2023-08-16,39
P002882,U0561,C007,2024-09-15,19
P002883,U0561,C003,2024-11-10,79
P002884,U0562,C001,2022-11-19,99
P002885,U0562,C013,2023-04-13,69
P002886,U0563,C012,2024-09-21,49
P002887,U0563,C014,2024-09-22,79
P002888,U0563,C006,2024-09-23,49
P002889,U0563,C011,2024-09-24,79
P002890,U0563,C007,2024-09-29,19
P002891,U0563,C008,2024-10-08,29
P002892,U0564,C007,2022-03-01,19
P002893,U0564,C012,2023-10-11,49
P002894,U0564,C010,2023-11-05,49
P002895,U0564,C005,2024-01-03,49
P002896,U0565,C003,2024-02-08,79
P002897,U0565,C002,2024-02-23,89
P002898,U0565,C014,2024-04-06,79
P002899,U0565,C012,2024-05-01,49
P002900,U0565,C007,2024-05-10,19
P002901,U0565,C008,2024-07-16,29
P002902,U0565,C015,2024-08-30,89
P002903,U0565,C011,2024-10-01,79
P002904,U0565,C013,2024-11-13,69
P002905,U0565,C009,2024-11-29,39
P002906,U0566,C013,2022-07-20,69
P002907,U0566,C012,2022-11-06,49
P002908,U0566,C015,2023-04-28,89
P002909,U0566,C001,2024-03-26,99
P002910,U0566,C007,2024-06-04,19
P002911,U0566,C014,2024-09-22,79
P002912,U0567,C010,2024-08-28,49
P002913,U0567,C008,2024-10-25,29
P002914,U0567,C001,2024-10-29,99
P002915,U0567,C007,2024-12-13,19
P002916,U0568,C014,2023-11-17,79
P002917,U0568,C001,2024-04-08,99
P002918,U0568,C007,2024-10-11,19
P002919,U0568,C011,2024-11-17,79
P002920,U0569,C004,2024-12-29,99
P002921,U0570,C013,2024-08-31,69
P002922,U0570,C008,2024-10-06,29
P002923,U0570,C001,2024-10-17,99
P002924,U0571,C015,2024-07-12,89
P002925,U0571,C006,2024-07-29,49
P002926,U0571,C012,2024-08-03,49
P002927,U0571,C013,2024-08-30,69
P002928,U0571,C011,2024-10-03,79
P002929,U0571,C010,2024-10-16,49
P002930,U0572,C008,2022-12-22,29
P002931,U0572,C007,2023-07-22,19
P002932,U0572,C003,2024-03-19,79
P002933,U0572,C014,2024-08-27,79
P002934,U0572,C004,2024-08-28,99
P002935,U0573,C008,2023-07-25,29
P002936,U0573,C013,2023-08-12,69
P002937,U0573,C007,2024-05-07,19
P002938,U0574,C003,2024-11-13,79
P002939,U0574,C012,2024-11-14,49
P002940,U0574,C009,2024-11-22,39
P002941,U0575,C015,2023-04-08,89
P002942,U0575,C010,2023-05-30,49
P002943,U0575,C005,2024-03-19,49
P002944,U0576,C010,2024-07-19,49
P002945,U0576,C011,2024-12-10,79
P002946,U0577,C001,2022-03-25,99
P002947,U0577,C003,2022-05-31,79
P002948,U0577,C010,2022-06-27,49
P002949,U0577,C008,2022-12-27,29
P002950,U0577,C009,2023-09-28,39
P002951,U0577,C002,2024-02-28,89
P002952,U0577,C007,2024-11-20,19
P002953,U0578,C005,2024-05-17,49
P002954,U0578,C010,2024-06-11,49
P002955,U0578,C015,2024-08-03,89
P002956,U0578,C008,2024-12-06,29
P002957,U0579,C014,2023-08-01,79
P002958,U0580,C005,2023-08-06,49
P002959,U0580,C001,2023-11-02,99
P002960,U0580,C010,2023-11-17,49
P002961,U0580,C012,2024-04-05,49
P002962,U0580,C014,2024-11-08,79
P002963,U0581,C015,2023-11-16,89
P002964,U0581,C001,2024-03-27,99
P002965,U0581,C006,2024-04-17,49
P002966,U0581,C009,2024-08-11,39
P002967,U0582,C014,2024-05-10,79
P002968,U0582,C004,2024-05-25,99
P002969,U0582,C002,2024-06-04,89
P002970,U0582,C012,2024-07-12,49
P002971,U0582,C003,2024-08-05,79
P002972,U0582,C007,2024-09-03,19
P002973,U0583,C014,2024-11-06,79
P002974,U0583,C010,2024-11-10,49
P002975,U0583,C001,2024-11-11,99
P002976,U0583,C003,2024-11-15,79
P002977,U0583,C002,2024-11-15,89
P002978,U0583,C006,2024-11-18,49
P002979,U0583,C013,2024-11-19,69
P002980,U0583,C011,2024-11-22,79
P002981,U0583,C012,2024-11-23,49
P002982,U0583,C008,2024-11-25,29
P002983,U0584,C001,2024-05-29,99
P002984,U0584,C011,2024-06-22,79
P002985,U0584,C014,2024-09-01,79
P002986,U0584,C010,2024-09-16,49
P002987,U0585,C009,2023-01-23,39
P002988,U0585,C004,2023-03-19,99
P002989,U0585,C006,2023-03-22,49
P002990,U0585,C008,2023-10-25,29
P002991,U0585,C002,2023-11-18,89
P002992,U0585,C005,2024-01-08,49
P002993,U0585,C015,2024-01-29,89
P002994,U0585,C003,2024-04-22,79
P002995,U0585,C013,2024-04-25,69
P002996,U0585,C010,2024-08-09,49
P002997,U0586,C005,2023-12-26,49
P002998,U0586,C011,2024-11-12,79
P002999,U0586,C004,2024-12-10,99
P003000,U0587,C006,2023-07-15,49
P003001,U0587,C002,2023-08-17,89
P003002,U0587,C011,2023-11-20,79
P003003,U0587,C015,2024-06-10,89
P003004,U0587,C007,2024-12-28,19
P003005,U0588,C006,2022-03-06,49
P003006,U0588,C011,2022-12-05,79
P003007,U0588,C014,2024-03-18,79
P003008,U0588,C007,2024-07-08,19
P003009,U0589,C007,2024-01-23,19
P003010,U0589,C015,2024-02-01,89
P003011,U0589,C009,2024-02-13,39
P003012,U0589,C001,2024-03-08,99
P003013,U0589,C003,2024-03-19,79
P003014,U0590,C003,2024-07-06,79
P003015,U0590,C002,2024-12-30,89
P003016,U0591,C013,2024-05-27,69
P003017,U0591,C010,2024-07-25,49
P003018,U0592,C006,2024-01-15,49
P003019,U0592,C013,2024-02-17,69
P003020,U0592,C015,2024-07-20,89
P003021,U0592,C009,2024-07-23,39
P003022,U0592,C007,2024-10-03,19
P003023,U0592,C002,2024-12-23,89
P003024,U0593,C011,2024-12-11,79
P003025,U0594,C007,2024-10-14,19
P003026,U0594,C004,2024-10-29,99
P003027,U0594,C006,2024-11-13,49
P003028,U0594,C015,2024-11-23,89
P003029,U0594,C010,2024-11-26,49
P003030,U0594,C001,2024-12-05,99
P003031,U0594,C013,2024-12-15,69
P003032,U0594,C014,2024-12-17,79
P003033,U0594,C008,2024-12-17,29
P003034,U0595,C005,2022-11-30,49
P003035,U0595,C010,2023-03-15,49
P003036,U0595,C002,2023-03-21,89
P003037,U0595,C008,2023-03-31,29
P003038,U0595,C014,2023-07-15,79
P003039,U0595,C009,2023-09-22,39
P003040,U0595,C012,2023-10-06,49
P003041,U0595,C006,2024-01-09,49
P003042,U0595,C015,2024-01-24,89
P003043,U0595,C001,2024-06-25,99
P003044,U0595,C004,2024-10-29,99
P003045,U0595,C011,2024-12-21,79
P003046,U0596,C007,2023-01-31,19
P003047,U0596,C010,2023-02-09,49
P003048,U0596,C005,2024-03-09,49
P003049,U0596,C003,2024-04-03,79
P003050,U0596,C013,2024-05-03,69
P003051,U0596,C012,2024-05-06,49
P003052,U0596,C015,2024-09-26,89
P003053,U0596,C002,2024-10-05,89
P003054,U0596,C006,2024-10-29,49
P003055,U0596,C014,2024-11-23,79
P003056,U0597,C009,2023-01-30,39
P003057,U0597,C012,2023-07-31,49
P003058,U0597,C014,2023-09-30,79
P003059,U0597,C013,2023-10-20,69
P003060,U0597,C008,2024-03-16,29
P003061,U0597,C010,2024-06-22,49
P003062,U0597,C001,2024-09-14,99
P003063,U0598,C011,2023-05-16,79
P003064,U0598,C005,2023-06-08,49
P003065,U0598,C015,2023-07-11,89
P003066,U0598,C008,2023-09-05,29
P003067,U0598,C013,2023-10-16,69
P003068,U0598,C002,2023-11-12,89
P003069,U0598,C010,2023-11-22,49
P003070,U0598,C012,2024-08-23,49
P003071,U0598,C006,2024-09-27,49
P003072,U0598,C007,2024-11-06,19
P003073,U0599,C005,2024-02-12,49
P003074,U0599,C003,2024-11-06,79
P003075,U0599,C014,2024-11-08,79
P003076,U0600,C009,2023-06-25,39
P003077,U0600,C002,2023-07-24,89
P003078,U0600,C008,2024-07-20,29
P003079,U0600,C004,2024-08-20,99
P003080,U0600,C013,2024-11-05,69
P003081,U0601,C005,2024-11-03,49
P003082,U0601,C009,2024-11-05,39
P003083,U0601,C010,2024-11-06,49
P003084,U0601,C001,2024-11-08,99
P003085,U0601,C014,2024-11-15,79
P003086,U0601,C008,2024-11-15,29
P003087,U0601,C002,2024-11-18,89
P003088,U0602,C013,2023-01-08,69
P003089,U0602,C008,2023-06-01,29
P003090,U0602,C012,2024-01-25,49
P003091,U0602,C010,2024-12-27,49
P003092,U0603,C006,2024-01-03,49
P003093,U0603,C001,2024-03-02,99
P003094,U0603,C014,2024-03-08,79
P003095,U0603,C003,2024-08-16,79
P003096,U0603,C012,2024-09-29,49
P003097,U0604,C009,2022-10-18,39
P003098,U0604,C002,2023-02-28,89
P003099,U0604,C003,2024-01-06,79
P003100,U0605,C002,2022-09-27,89
P003101,U0605,C013,2023-05-07,69
P003102,U0605,C012,2023-11-10,49
P003103,U0605,C003,2024-01-05,79
P003104,U0605,C007,2024-01-09,19
P003105,U0605,C006,2024-09-21,49
P003106,U0606,C012,2023-07-23,49
P003107,U0606,C005,2024-02-27,49
P003108,U0607,C015,2024-03-03,89
P003109,U0607,C003,2024-06-23,79
P003110,U0608,C007,2024-11-28,19
P003111,U0608,C013,2024-12-02,69
P003112,U0608,C012,2024-12-03,49
P003113,U0608,C015,2024-12-04,89
P003114,U0608,C002,2024-12-05,89
P003115,U0608,C001,2024-12-16,99
P003116,U0609,C012,2022-11-12,49
P003117,U0609,C004,2023-01-04,99
P003118,U0609,C015,2023-06-05,89
P003119,U0609,C011,2023-07-30,79
P003120,U0609,C009,2023-08-16,39
P003121,U0609,C010,2024-01-15,49
P003122,U0609,C013,2024-02-23,69
P003123,U0609,C002,2024-05-24,89
P003124,U0609,C003,2024-08-03,79
P003125,U0609,C005,2024-09-06,49
P003126,U0609,C006,2024-10-07,49
P003127,U0609,C008,2024-11-25,29
P003128,U0610,C007,2023-04-17,19
P003129,U0610,C003,2023-07-25,79
P003130,U0610,C014,2023-12-14,79
P003131,U0610,C006,2024-06-13,49
P003132,U0610,C015,2024-07-04,89
P003133,U0610,C002,2024-11-16,89
P003134,U0611,C009,2024-03-01,39
P003135,U0611,C013,2024-09-07,69
P003136,U0611,C012,2024-10-19,49
P003137,U0611,C007,2024-11-23,19
P003138,U0611,C015,2024-12-03,89
P003139,U0612,C006,2024-02-05,49
P003140,U0612,C002,2024-03-26,89
P003141,U0612,C010,2024-03-29,49
P003142,U0612,C014,2024-04-15,79
P003143,U0612,C011,2024-04-29,79
P003144,U0612,C004,2024-06-08,99
P003145,U0612,C001,2024-09-27,99
P003146,U0612,C013,2024-11-04,69
P003147,U0613,C005,2024-11-06,49
P003148,U0613,C006,2024-11-10,49
P003149,U0613,C002,2024-12-25,89
P003150,U0614,C003,2023-12-27,79
P003151,U0614,C014,2024-01-07,79
P003152,U0614,C015,2024-02-10,89
P003153,U0615,C009,2024-10-29,39
P003154,U0615,C005,2024-12-22,49
P003155,U0616,C008,2022-04-26,29
P003156,U0616,C002,2022-07-01,89
P003157,U0616,C010,2023-09-09,49
P003158,U0616,C006,2023-11-30,49
P003159,U0616,C009,2024-04-05,39
P003160,U0616,C005,2024-09-24,49
P003161,U0617,C015,2022-09-01,89
P003162,U0617,C001,2022-09-27,99
P003163,U0617,C008,2023-04-15,29
P003164,U0617,C012,2023-09-23,49
P003165,U0617,C005,2023-10-27,49
P003166,U0617,C010,2024-01-05,49
P003167,U0617,C013,2024-08-11,69
P003168,U0617,C009,2024-08-28,39
P003169,U0617,C006,2024-12-14,49
P003170,U0618,C012,2023-08-01,49
P003171,U0618,C001,2024-04-19,99
P003172,U0618,C006,2024-09-05,49
P003173,U0619,C009,2024-12-08,39
P003174,U0620,C005,2023-10-04,49
P003175,U0621,C005,2023-10-02,49
P003176,U0621,C008,2023-10-07,29
P003177,U0621,C011,2023-11-23,79
P003178,U0621,C003,2024-02-24,79
P003179,U0621,C012,2024-05-11,49
P003180,U0622,C002,2023-10-01,89
P003181,U0622,C014,2024-04-17,79
P003182,U0623,C001,2022-06-14,99
P003183,U0623,C014,2022-08-12,79
P003184,U0623,C004,2022-09-20,99
P003185,U0623,C015,2022-11-01,89
P003186,U0623,C008,2023-06-24,29
P003187,U0623,C011,2023-11-12,79
P003188,U0623,C003,2024-03-22,79
P003189,U0623,C007,2024-03-27,19
P003190,U0623,C002,2024-04-11,89
P003191,U0623,C012,2024-05-10,49
P003192,U0623,C009,2024-10-14,39
P003193,U0623,C006,2024-11-25,49
P003194,U0624,C013,2023-08-21,69
P003195,U0624,C011,2024-01-18,79
P003196,U0624,C007,2024-07-13,19
P003197,U0624,C001,2024-10-01,99
P003198,U0624,C008,2024-10-13,29
P003199,U0625,C005,2023-11-11,49
P003200,U0625,C011,2023-12-15,79
P003201,U0625,C006,2024-01-22,49
P003202,U0625,C002,2024-03-06,89
P003203,U0625,C007,2024-04-18,19
P003204,U0625,C001,2024-06-16,99
P003205,U0625,C004,2024-07-29,99
P003206,U0625,C012,2024-10-06,49
P003207,U0625,C009,2024-11-02,39
P003208,U0626,C002,2024-06-28,89
P003209,U0626,C010,2024-07-15,49
P003210,U0626,C012,2024-07-28,49
P003211,U0626,C009,2024-09-01,39
P003212,U0626,C011,2024-09-26,79
P003213,U0626,C003,2024-10-07,79
P003214,U0626,C005,2024-10-26,49
P003215,U0626,C014,2024-12-04,79
P003216,U0626,C004,2024-12-09,99
P003217,U0627,C008,2024-12-05,29
P003218,U0628,C008,2024-05-28,29
P003219,U0628,C004,2024-06-20,99
P003220,U0628,C007,2024-07-11,19
P003221,U0628,C011,2024-08-21,79
P003222,U0628,C001,2024-09-04,99
P003223,U0628,C012,2024-09-15,49
P003224,U0628,C015,2024-10-01,89
P003225,U0628,C014,2024-10-28,79
P003226,U0629,C003,2024-07-15,79
P003227,U0629,C002,2024-07-23,89
P003228,U0629,C015,2024-08-18,89
P003229,U0629,C005,2024-08-22,49
P003230,U0629,C004,2024-08-25,99
P003231,U0629,C008,2024-09-08,29
P003232,U0629,C006,2024-09-25,49
P003233,U0629,C011,2024-09-27,79
P003234,U0629,C009,2024-10-18,39
P003235,U0630,C005,2023-09-03,49
P003236,U0630,C007,2023-10-12,19
P003237,U0630,C001,2023-10-23,99
P003238,U0630,C015,2023-12-27,89
P003239,U0630,C010,2024-02-04,49
P003240,U0630,C012,2024-03-16,49
P003241,U0630,C008,2024-07-12,29
P003242,U0630,C011,2024-08-12,79
P003243,U0630,C006,2024-09-28,49
P003244,U0630,C003,2024-10-18,79
P003245,U0631,C011,2024-12-30,79
P003246,U0632,C005,2024-01-06,49
P003247,U0632,C004,2024-03-27,99
P003248,U0633,C001,2024-03-11,99
P003249,U0633,C005,2024-05-12,49
P003250,U0634,C010,2024-01-27,49
P003251,U0634,C012,2024-04-24,49
P003252,U0634,C014,2024-05-23,79
P003253,U0634,C011,2024-08-14,79
P003254,U0634,C008,2024-11-29,29
P003255,U0635,C007,2023-01-10,19
P003256,U0635,C008,2023-01-30,29
P003257,U0635,C014,2023-03-02,79
P003258,U0635,C009,2024-01-13,39
P003259,U0636,C001,2023-05-07,99
P003260,U0636,C003,2023-08-23,79
P003261,U0636,C002,2023-08-26,89
P003262,U0636,C005,2024-05-13,49
P003263,U0636,C015,2024-09-23,89
P003264,U0636,C004,2024-12-25,99
P003265,U0637,C002,2024-06-22,89
P003266,U0637,C014,2024-08-19,79
P003267,U0637,C003,2024-10-08,79
P003268,U0637,C005,2024-10-30,49
P003269,U0638,C005,2024-12-05,49
P003270,U0639,C001,2022-11-17,99
P003271,U0639,C015,2023-08-02,89
P003272,U0639,C006,2024-06-05,49
P003273,U0640,C011,2024-05-27,79
P003274,U0640,C010,2024-07-05,49
P003275,U0640,C008,2024-07-08,29
P003276,U0640,C002,2024-08-05,89
P003277,U0640,C015,2024-08-12,89
P003278,U0640,C013,2024-08-20,69
P003279,U0640,C014,2024-09-21,79
P003280,U0640,C004,2024-10-10,99
P003281,U0640,C001,2024-12-09,99
P003282,U0641,C003,2024-07-01,79
P003283,U0641,C009,2024-07-19,39
P003284,U0641,C001,2024-07-21,99
P003285,U0641,C008,2024-07-29,29
P003286,U0642,C013,2024-02-26,69
P003287,U0642,C005,2024-04-01,49
P003288,U0642,C007,2024-04-24,19
P003289,U0642,C010,2024-07-11,49
P003290,U0642,C011,2024-09-13,79
P003291,U0643,C006,2023-04-10,49
P003292,U0643,C013,2023-06-07,69
P003293,U0643,C007,2023-07-01,19
P003294,U0643,C002,2023-09-16,89
P003295,U0643,C012,2024-01-08,49
P003296,U0643,C009,2024-02-04,39
P003297,U0643,C014,2024-04-21,79
P003298,U0643,C005,2024-05-09,49
P003299,U0643,C011,2024-08-15,79
P003300,U0644,C005,2022-07-20,49
P003301,U0644,C007,2023-06-28,19
P003302,U0644,C014,2023-07-31,79
P003303,U0644,C002,2023-11-05,89
P003304,U0644,C011,2024-02-16,79
P003305,U0644,C003,2024-10-24,79
P003306,U0645,C011,2022-07-03,79
P003307,U0645,C004,2022-07-25,99
P003308,U0645,C001,2022-10-10,99
P003309,U0645,C002,2023-03-15,89
P003310,U0645,C008,2023-03-30,29
P003311,U0645,C015,2024-11-22,89
P003312,U0646,C015,2024-04-02,89
P003313,U0646,C009,2024-06-17,39
P003314,U0647,C005,2024-01-12,49
P003315,U0647,C007,2024-06-16,19
P003316,U0647,C010,2024-07-19,49
P003317,U0647,C008,2024-08-26,29
P003318,U0648,C009,2022-07-20,39
P003319,U0648,C006,2022-08-17,49
P003320,U0648,C010,2023-09-17,49
P003321,U0648,C001,2024-04-16,99
P003322,U0648,C005,2024-07-09,49
P003323,U0648,C003,2024-12-10,79
P003324,U0649,C014,2022-12-19,79
P003325,U0649,C010,2023-07-10,49
P003326,U0650,C012,2023-10-12,49
P003327,U0650,C006,2023-11-21,49
P003328,U0650,C003,2024-12-24,79
P003329,U0651,C009,2023-06-16,39
P003330,U0651,C008,2023-12-14,29
P003331,U0651,C011,2024-12-03,79
P003332,U0652,C009,2023-08-03,39
P003333,U0652,C008,2023-08-13,29
P003334,U0652,C004,2023-09-21,99
P003335,U0652,C007,2023-10-25,19
P003336,U0652,C010,2023-11-20,49
P003337,U0652,C014,2023-12-28,79
P003338,U0652,C015,2024-01-28,89
P003339,U0652,C002,2024-05-24,89
P003340,U0652,C001,2024-06-03,99
P003341,U0652,C005,2024-12-27,49
P003342,U0653,C007,2023-06-13,19
P003343,U0653,C013,2023-07-19,69
P003344,U0653,C011,2023-09-05,79
P003345,U0653,C012,2023-11-21,49
P003346,U0653,C009,2024-03-27,39
P003347,U0653,C010,2024-10-01,49
P003348,U0653,C005,2024-10-12,49
P003349,U0654,C012,2023-03-14,49
P003350,U0654,C007,2023-09-07,19
P003351,U0654,C008,2023-11-22,29
P003352,U0654,C002,2024-02-08,89
P003353,U0654,C015,2024-04-14,89
P003354,U0654,C009,2024-05-24,39
P003355,U0654,C005,2024-09-21,49
P003356,U0655,C006,2023-03-16,49
P003357,U0655,C002,2023-09-10,89
P003358,U0655,C008,2023-09-21,29
P003359,U0655,C005,2024-06-07,49
P003360,U0656,C015,2022-06-26,89
P003361,U0656,C004,2023-06-30,99
P003362,U0656,C005,2024-06-17,49
P003363,U0656,C007,2024-09-02,19
P003364,U0657,C007,2022-05-15,19
P003365,U0657,C011,2024-05-08,79
P003366,U0657,C003,2024-08-01,79
P003367,U0658,C008,2023-11-15,29
P003368,U0658,C011,2023-11-28,79
P003369,U0658,C003,2023-12-31,79
P003370,U0658,C002,2024-01-23,89
P003371,U0658,C014,2024-07-16,79
P003372,U0659,C013,2024-02-22,69
P003373,U0659,C010,2024-07-21,49
P003374,U0659,C001,2024-08-15,99
P003375,U0659,C003,2024-09-26,79
P003376,U0659,C004,2024-11-11,99
P003377,U0659,C014,2024-11-14,79
P003378,U0660,C015,2023-02-09,89
P003379,U0660,C001,2023-03-17,99
P003380,U0660,C014,2023-04-19,79
P003381,U0660,C003,2023-05-20,79
P003382,U0660,C005,2024-01-07,49
P003383,U0660,C008,2024-06-22,29
P003384,U0660,C012,2024-09-16,49
P003385,U0661,C011,2024-12-25,79
P003386,U0662,C001,2023-09-21,99
P003387,U0662,C005,2024-09-18,49
P003388,U0662,C013,2024-11-20,69
P003389,U0663,C002,2024-06-25,89
P003390,U0663,C008,2024-07-23,29
P003391,U0663,C003,2024-08-16,79
P003392,U0663,C012,2024-10-09,49
P003393,U0663,C013,2024-11-06,69
P003394,U0664,C015,2024-05-29,89
P003395,U0664,C006,2024-06-07,49
P003396,U0664,C014,2024-06-13,79
P003397,U0664,C001,2024-06-26,99
P003398,U0664,C003,2024-06-30,79
P003399,U0664,C004,2024-09-18,99
P003400,U0665,C010,2023-12-04,49
P003401,U0665,C006,2024-07-11,49
P003402,U0666,C008,2022-12-05,29
P003403,U0666,C012,2023-06-27,49
P003404,U0666,C011,2023-07-19,79
P003405,U0666,C014,2024-01-28,79
P003406,U0666,C004,2024-08-30,99
P003407,U0666,C010,2024-11-09,49
P003408,U0666,C001,2024-12-12,99
P003409,U0667,C014,2024-10-09,79
P003410,U0667,C013,2024-10-12,69
P003411,U0667,C011,2024-10-14,79
P003412,U0667,C008,2024-10-14,29
P003413,U0667,C010,2024-11-03,49
P003414,U0667,C009,2024-11-04,39
P003415,U0667,C012,2024-11-08,49
P003416,U0667,C015,2024-11-10,89
P003417,U0668,C004,2023-06-13,99
P003418,U0668,C003,2023-07-30,79
P003419,U0668,C005,2023-12-12,49
P003420,U0668,C014,2024-02-18,79
P003421,U0668,C013,2024-11-25,69
P003422,U0668,C001,2024-12-09,99
P003423,U0668,C008,2024-12-09,29
P003424,U0668,C009,2024-12-11,39
P003425,U0669,C012,2023-11-15,49
P003426,U0669,C007,2023-11-16,19
P003427,U0669,C006,2024-01-23,49
P003428,U0669,C005,2024-06-10,49
P003429,U0669,C001,2024-08-11,99
P003430,U0670,C007,2023-10-08,19
P003431,U0670,C010,2023-11-14,49
P003432,U0670,C002,2023-12-15,89
P003433,U0670,C013,2024-01-16,69
P003434,U0670,C012,2024-03-04,49
P003435,U0670,C015,2024-05-01,89
P003436,U0670,C006,2024-05-02,49
P003437,U0670,C014,2024-07-22,79
P003438,U0670,C011,2024-11-12,79
P003439,U0671,C015,2023-09-07,89
P003440,U0671,C007,2024-02-28,19
P003441,U0671,C008,2024-06-17,29
P003442,U0671,C003,2024-09-10,79
P003443,U0671,C012,2024-09-17,49
P003444,U0671,C001,2024-12-13,99
P003445,U0672,C011,2022-11-08,79
P003446,U0672,C009,2022-12-05,39
P003447,U0672,C001,2023-04-08,99
P003448,U0672,C006,2023-04-20,49
P003449,U0672,C015,2023-07-25,89
P003450,U0672,C013,2023-10-17,69
P003451,U0672,C003,2023-12-27,79
P003452,U0672,C002,2024-01-17,89
P003453,U0672,C004,2024-03-19,99
P003454,U0672,C012,2024-08-17,49
P003455,U0673,C005,2023-12-20,49
P003456,U0673,C001,2024-02-14,99
P003457,U0673,C004,2024-06-16,99
P003458,U0674,C013,2023-11-01,69
P003459,U0674,C002,2023-11-28,89
P003460,U0674,C005,2024-01-08,49
P003461,U0674,C011,2024-04-11,79
P003462,U0674,C014,2024-05-27,79
P003463,U0674,C012,2024-06-13,49
P003464,U0674,C009,2024-06-16,39
P003465,U0674,C015,2024-08-30,89
P003466,U0674,C003,2024-09-25,79
P003467,U0674,C010,2024-11-02,49
P003468,U0675,C002,2022-11-27,89
P003469,U0675,C001,2023-02-22,99
P003470,U0675,C013,2023-12-29,69
P003471,U0675,C003,2024-01-11,79
P003472,U0675,C007,2024-01-31,19
P003473,U0675,C011,2024-04-21,79
P003474,U0675,C005,2024-06-03,49
P003475,U0675,C010,2024-06-21,49
P003476,U0675,C004,2024-08-18,99
P003477,U0675,C012,2024-12-11,49
P003478,U0676,C001,2023-09-12,99
P003479,U0677,C007,2023-06-03,19
P003480,U0677,C009,2023-08-24,39
P003481,U0677,C015,2023-10-30,89
P003482,U0677,C004,2024-03-29,99
P003483,U0678,C003,2023-05-22,79
P003484,U0678,C009,2024-02-05,39
P003485,U0678,C002,2024-07-03,89
P003486,U0678,C004,2024-07-25,99
P003487,U0679,C005,2024-04-05,49
P003488,U0679,C008,2024-06-30,29
P003489,U0680,C003,2023-02-24,79
